NIR_mean,NDVI_mean,GNDVI_std,Temp_std,Green_contrast,Green_correlation,RedEdge_contrast,Thermal_contrast,Thermal_correlation,Canopy_Volume,Canopy_COV,Canopy_LAI,Canopy_HP,Canopy_S,Canopy_K
0.012931502331575296,0.024717156945730838,-3.3013887406456446,-0.020115570350750886,0.01537534321542387,-0.009474930728194006,0.05690729108179213,-0.0639237653544277,-0.075325859196474,-0.11320489005009951,0.37623919506209724,-0.5034483181872923,-0.41490696476226957,0.6013442326936499,0.447459420557964
-0.05640743979664729,-0.015858147438810404,-3.0090264993687224,-0.03883401883353519,0.020923489578118164,-0.02480821289405589,0.03103542728537637,-0.08016579261528023,-0.10962186828395343,-0.17862079890699026,0.36102795457232834,-0.509426671928259,-0.469686587430656,0.5656981268243809,0.4218704786269741
-0.042891630751303485,0.017105212239305185,-3.253938213133616,-0.007331239803935448,0.06439788060907539,-0.008844728365240797,0.12460852974675776,-0.07132894058271469,-0.061877969209707166,-0.12346877462194145,0.3674821143409659,-0.5092377850974019,-0.556305171782773,0.6224924029265998,0.4678245228586404
-0.05240982315259224,-0.011807116780880918,-3.220202721819594,0.013080827352386139,-0.10523485640796387,-0.05808631371710039,-0.1964421773691743,0.018599518188767254,-0.1075322369955083,0.024341717110373466,0.1493517832173443,-0.6104907037750973,-1.0722307449127981,-0.9694495219010574,0.1263201524422875
-0.022787080864803213,-0.05424709044752016,-3.197715513005896,-0.04426034139993301,0.058081840219033745,-0.12735645379732194,-0.00019872366982348649,-0.07337465952856848,-0.09671573997866037,0.012010707820589458,0.19645986838751137,-0.6297907270367179,-0.9273659059913498,-1.0100900577594603,0.06601497473987103
-0.04161923373453577,-0.06736626001767694,-3.2849489387892015,0.025375706866780215,-0.00823222248138252,-0.07984849839676848,-0.07600932107656522,0.013242609516364447,0.08244365432302489,0.025489748372319095,0.1642503093442487,-0.6274037119915952,-1.0303283225353113,-0.9985553543500179,0.1309880961612283
-0.033304169894795,-0.03483060735674405,-3.165665116544403,-0.02686180846721464,-0.09303693756557496,-0.17168760074773345,-0.09358193539192984,0.013394081953894195,-0.12229936679454959,0.005240074732503841,0.1990584008798884,-0.5611511474624385,-0.9602159867975462,-0.9678835199147136,0.13969274698584122
-0.033600466374702175,-0.025022907256554917,-2.801694236152206,-0.0430279216511766,0.11587547151696458,-0.04177516056856291,0.19822859746024243,-0.09210266408088603,-0.07282087884589569,-0.006664947115695989,0.34939250017475304,-0.5679504533729971,-0.6244685685824994,0.27707579925327447,0.4453735553753942
0.003884618771387914,-0.008828183378670529,-2.760277543810232,-0.009259754086670086,-0.05665572119788244,-0.04481722302432972,0.03478958976652138,-0.08178205011052245,-0.06081155702555832,-0.023338660943704136,0.3340515698359918,-0.57352007121918,-0.5568400966494121,0.2961248767087877,0.4351065021201721
-0.04085735217805765,-0.06359956315137134,-2.831981526063723,0.03495068683367348,0.1096102357941018,-0.0457573553946955,0.15624158820827075,-0.0732290226654363,-0.0559893029564882,-0.0024049280368889933,0.35154207521067005,-0.5261156690629051,-0.6774696870523741,0.31078983160093065,0.4344262237709234
-0.017143283713721105,0.02665181919772355,-3.1984622836827006,-0.040825477904159274,0.006178068669467492,-0.020567476089734443,0.052107266656198976,-0.09850265237101868,0.10172751476340457,0.05389039858754015,0.350682111973906,-0.5461681445123947,-0.6276411273628851,0.23914229104712578,0.47774905718065064
-0.053813729647428234,-0.025422550258267274,-3.1379242930116087,-0.04954642588259378,0.06445226106403137,-0.13863071855296663,0.009896433724487456,-0.047586937802966446,-0.10378390142749327,0.10207055619136615,0.14117781060621948,-0.5318467412458846,-1.195699373158113,-0.8228806672016882,0.23507983772898816
-0.012137179331499217,0.015926450395256492,-3.5625668499839263,0.016869047979296354,0.07454711402055852,-0.02041089859283203,0.032407498125818196,-0.04614670631480765,-0.09825621218074668,0.11998633572375886,0.16888617732591668,-0.4748929652578275,-1.303049632735767,-0.8346426915552903,0.2683921356374211
-0.06081766440143483,-0.06768399570576526,-2.9993774964948536,-0.03764579185774892,0.037840558206331365,-0.16202557256060163,0.10165066423155912,-0.08189412640821137,-0.10517080098600165,0.05383624314835953,0.1157375022592464,-0.5189539525098049,-1.2665512955832412,-0.8132212126172338,0.24325229886227878
-0.024960170300421483,-0.05636997411169094,-3.3945333260617385,-0.0630307421670476,0.055417858682145826,-0.015984096494201336,0.01907188098463442,-0.04634948973996007,-0.03555668673984577,0.09459142558890929,0.14453004504129385,-0.508243111001282,-1.2617251180609752,-0.8433255399020366,0.2590374936683755
-0.015924767999224196,-0.016513768128255196,-5.114164090882089,0.007154787847284327,0.050784613287051826,-0.18253513814920136,-0.0023555358392213675,-0.09092804063237185,0.11221415274788861,0.07821783544613503,-0.8118149326534642,-0.6319596020352181,-2.440005611339982,0.0019619114168287974,-1.002380482126752
-0.0054714947563345604,-0.01650473740846642,-5.071823496320012,-0.030614947821159616,0.08365395100698825,0.03900844150650203,0.06718797776409632,-0.08082651705668997,-0.006425876303036487,0.027943753665309663,-0.7460715874715724,-0.595931989090914,-2.4857473657580993,0.021974295731001216,-0.8931883330743411
-0.039925976797012486,-0.03952354087232227,-5.000932222110028,0.004590494350484936,0.10119338042352685,-0.18468632014120515,0.06667914827080283,-0.09918183826578432,0.09557808947375918,0.05673477377591071,-0.7870726175947275,-0.6430013626182716,-2.5451985774588155,0.00741890743022078,-0.9852513392178007
-0.010040003862734367,-0.018559820040750588,-5.053398046242503,0.07175005859418743,0.042379840800663274,-0.16196364529529034,-0.008734712717771615,-0.09576583276573566,0.0008969534097846179,0.05895483706700084,-0.7290637985849967,-0.6535669939240125,-2.4949232755585014,-0.01993189483602352,-0.8951302802618034
-0.022175556466734248,0.0012075936414447266,-4.8989882125326325,-0.017664041747180715,-0.06593364013001342,-0.12458006429408568,-0.055761166300529526,0.05153225540889291,-0.04817208139157183,-0.20277320206890906,-0.47679959854817433,-0.7178106387650167,-1.3772587733535617,-0.0032307144602474846,-0.255632191856122
-0.0030699819857529474,0.007849436039433742,-4.949748808292022,-0.006195932968779485,-0.09395435076080065,-0.17395211220476015,-0.07260375401253726,0.008170524060305573,0.017356646697213502,-0.22359872605409223,-0.44773705510432144,-0.731277300977693,-1.403899033742293,0.0004585515387870165,-0.22535226856526117
-0.04497832536552134,-0.014646662810339562,-4.9513771885315006,-0.0331327089425563,0.052892560648394676,-0.1899512710059408,-0.07792377216676973,3.4647657295291284e-05,-0.0582876576656997,-0.23000818698345665,-0.533492089311754,-0.7612745881929224,-1.367218658119103,-0.02481493751924278,-0.2426614512490725
-0.0037639042967902163,0.0024937909015811024,-4.948519896458896,-0.02912011674143486,0.003421437495172979,-0.19125892210172332,-0.054118173237672054,0.008677569938751297,-0.029181615802435258,-0.26856075462113377,-0.45773983707364196,-0.7974034479896533,-1.3454714058707473,-0.011238751298889831,-0.24702643335474625
-0.0371621923697873,0.04934616501667089,-3.852453614053804,-0.019250623066430772,-0.08012773712498854,-0.09825481151291364,-0.07706630935307779,0.04992817264878996,-0.009428924746153053,0.011061589258223314,-0.27017304031815526,-0.5473204837865572,-0.9455582508762674,0.21278978505216264,-0.16360030132623518
0.01706818462684028,-0.00448843440363312,-4.3621550884784,-0.008636117329998484,0.06824155731533381,-0.16133145071063437,-0.034113766112511906,0.0049638959265595915,0.016228555514141985,0.1033205286383536,-0.38245766495191075,-0.430941537473774,-0.9908936358922059,0.24176543551247182,-0.289934201809152
-0.03954905781390814,-0.00047740340705242144,-3.5454221871360234,-0.02667768786859938,-0.08890364475252503,-0.15547130769757864,-0.07747712909470232,0.043643753229086646,-0.03681064778551545,0.02206558593044498,-0.26109606035196875,-0.5827394724778626,-0.9566775646820521,0.21894187709886145,-0.09463957624411347
-0.009966875931489,0.01923529794273804,-4.232106530515439,-0.002838922369683682,-0.08880190992827561,-0.15512297037533704,-0.07314987066850356,0.08794557847114187,-0.012512929058901813,0.04658912253737028,-0.29060793545448305,-0.4586805912622584,-0.9732820208500591,0.2689813539188121,-0.2405102198453383
0.011617378214490144,-0.009969551437081186,-4.049869699262225,-0.02491943802316443,0.0502905144317802,-0.10897718657123753,-0.13749786282138654,0.014139708787169677,0.019518953789781884,-0.19591972840493752,0.26542352001246644,-0.43973801010407665,-0.8035141694450642,0.23767778996324537,0.5743536472797867
0.032073770718741824,0.028583261618334438,-3.952573666991122,-0.009588097013271873,-0.05616195720889189,-0.11938757296165965,-0.10883988316081793,-0.007706915023076901,-0.0807236518108387,-0.19458765365706837,0.23045105287405684,-0.44004829643029914,-0.8436802335297902,0.19744344052184745,0.5061117375214972
-0.0027522593246605952,0.03241213963049971,-3.8051414130205323,-0.03373979538268395,-0.10068160339209457,-0.11986426283138409,-0.0979835615094136,0.0078076244937493305,-0.019093353262877387,-0.20884272980574006,0.2574138967387108,-0.4281368087257124,-0.8533993081077209,0.22617529794445862,0.47650018789024884
